symbol,cik
EFSCP.US,1025835
WILCF.US,1030997
CNDIF.US,1045520
SQFTP.US,1080657
SQFTW.US,1080657
APCXW.US,1070050
EPDU.US,1061219
MFA-PB.US,1055160
MFA-PC.US,1055160
MFAN.US,1055160
MFAO.US,1055160
EPR-PC.US,1045450
EPR-PE.US,1045450
EPR-PG.US,1045450
IPGLF.US,1029974
XAEIU.US,1023458
COPR-WT.US,1263364
ADAMM.US,1273685
ADAMH.US,1273685
ADAMK.US,1273685
ADAMZ.US,1273685
ADAMO.US,1273685
ADAMI.US,1273685
ADAMN.US,1273685
ADAMG.US,1273685
ADAML.US,1273685
SRJN.US,1126956
CHTRP.US,1091667
EDRVF.US,1516534
BCKIF.US,1516323
LANDO.US,1495240
WHFCL.US,1552198
DUNNF.US,1533546
AREBW.US,1648087
BW-PA.US,1630805
CFTR-PA.US,1666244
NEWTH.US,1587987
NEWTP.US,1587987
NEWTG.US,1587987
NEWTO.US,1587987
ECCC.US,1604174
ECC-PD.US,1604174
ECCU.US,1604174
ECCV.US,1604174
PCG-PA.US,1004980
PCG-PB.US,1004980
ELCPF.US,1039610
PCG-PX.US,1004980
WAFDP.US,936528
IIPR-PA.US,1677576
SACH-PA.US,1682220
SCCD.US,1682220
SCCE.US,1682220
SCCF.US,1682220
SCCG.US,1682220
SWKHL.US,1089907
TGOPF.US,1078716
XAKJ.US,1128252
EMICF.US,1127248
EMRJF.US,1127248
AMUB.US,1114446
BDCX.US,1114446
BDCZ.US,1114446
CEFD.US,1114446
UCIB.US,1114446
SMHB.US,1114446
MLPR.US,1114446
MVRL.US,1114446
PFFL.US,1114446
MLPB.US,1114446
HDLB.US,1114446
IFED.US,1114446
BBBYW.US,1130713
AIMDW.US,1014763
TDS-PU.US,1051512
TDS-PV.US,1051512
RZC.US,898174
TSLTF.US,1144800
TACPF.US,1144800
TRNTF.US,1144800
DGP.US,1159508
DGZ.US,1159508
ADZCF.US,1159508
DEENF.US,1159508
DZZ.US,1159508
OLOXF.US,1159508
BANC-PF.US,1169770
TEN-PF.US,1166663
TEN-PE.US,1166663
ECOC.US,1173313
BRKRP.US,1109354
BFH-PA.US,1101215
BFH-PB.US,1101215
STNDF.US,1087711
SNTUF.US,1087711
NMKCP.US,1004315
NMKBP.US,1004315
NMPWP.US,1004315
NEWEN.US,1004315
MGRE.US,1004434
MGRD.US,1004434
MGR.US,1004434
MGRB.US,1004434
IDXGD.US,1054102
ORANY.US,1038143
SREA.US,1032208
BAMKF.US,1001085
BKAMF.US,1001085
BKFAF.US,1001085
BKFPF.US,1001085
BKFOF.US,1001085
BRPSF.US,1001085
BRFCF.US,1001085
BRFAF.US,1001085
BKPA.US,1001085
BRCFF.US,1001085
BKFDF.US,1001085
LFMDP.US,948320
BNH.US,1001085
BNJ.US,1001085
BROXF.US,1001085
BXDIF.US,1001085
SPE-PC.US,897802
PFH.US,1137774
PRH.US,1137774
PRS.US,1137774
PTCCY.US,1108329
CSCIF.US,1113423
NCV-PA.US,1214935
WAL-PA.US,1212545
AFGB.US,1042046
AFGC.US,1042046
AFGD.US,1042046
AFGE.US,1042046
GLDI.US,1053092
USOI.US,1053092
SLVO.US,1053092
BESS-WT.US,1066764
SWZCF.US,1069336
MET-PF.US,1099219
SLFQF.US,1097362
SLFIF.US,1097362
SUNFF.US,1097362
DTB.US,936340
DTK.US,936340
DTG.US,936340
YRAIF.US,1279956
MFICL.US,1278752
ABR-PD.US,1253986
ABR-PE.US,1253986
ABR-PF.US,1253986
RNR-PF.US,913144
PREJF.US,911421
MLCMF.US,912958
RNR-PG.US,913144
GECCG.US,1675033
GECCH.US,1675033
GECCI.US,1675033
HTZWW.US,1657853
NRSAX.US,1663712
EVKIF.US,1634157
RWAYL.US,1653384
RWAYI.US,1653384
AIZN.US,1267238
RF-PE.US,1281761
RF-PF.US,1281761
TMUSZ.US,1283699
TMUSI.US,1283699
TMUSL.US,1283699
NHPBP.US,1561032
NWSLL.US,1564708
NCHEF.US,1570299
RC-PC.US,1527590
MBUMF.US,1534281
RCD.US,1527590
RC-PE.US,1527590
GDHLF.US,1526125
PNDZF.US,1505880
NIOBW.US,1512228
CYVNY.US,1815620
BFRGW.US,1829247
GEGGL.US,1831096
GCGJ.US,1765048
CPLX.US,1755347
DFDVW.US,1805526
DFUKF.US,1805526
KCLHF.US,1795589
OTGLF.US,1788235
ACAT.US,1781726
IVBXF.US,1774163
BNY-PK.US,1390777
GFSAY.US,1389207
SMCIP.US,1375365
NXDT-PA.US,1356115
SGBAF.US,1347408
BIPJ.US,1406234
BRIPF.US,1406234
BIPI.US,1406234
BIP-PA.US,1406234
BIP-PB.US,1406234
OAK-PB.US,1403528
AGQ.US,1415311
BOIL.US,1415311
EUO.US,1415311
GLL.US,1415311
YCL.US,1415311
YCS.US,1415311
ZSL.US,1415311
UGL.US,1415311
ULE.US,1415311
UVXY.US,1415311
VIXM.US,1415311
VIXY.US,1415311
SCO.US,1415311
SVXY.US,1415311
UCO.US,1415311
KOLD.US,1415311
PRHIZ.US,1502292
ORCL-PD.US,1341439
ACR-PC.US,1332551
ACR-PD.US,1332551
PBATF.US,1489088
OXLCZ.US,1495222
OXLCN.US,1495222
OXLCI.US,1495222
OXLCG.US,1495222
OXLCL.US,1495222
PEB-PG.US,1474098
PEB-PH.US,1474098
IVR-PC.US,1437071
AXICY.US,1439124
AXIAY.US,1439124
CIM-PB.US,1409493
CIM-PC.US,1409493
CIM-PD.US,1409493
CIMP.US,1409493
CIMN.US,1409493
CIMO.US,1409493
ATLCL.US,1464343
ATLCZ.US,1464343
CKHGY.US,1469059
LOB-PA.US,1462120
HPP-PC.US,1482512
SKLTF.US,1487139
CUBB.US,1488813
CLDT-PA.US,1476045
JTGLF.US,1472033
SWDS.US,1711929
SWDR.US,1711929
GPMT-PA.US,1703644
MNSBP.US,1693577
GNL-PA.US,1526113
GNL-PB.US,1526113
GNL-PE.US,1526113
GNL-PD.US,1526113
JFILD.US,1517389
AMPGZ.US,1518461
MITN.US,1514281
MITP.US,1514281
MITT-PA.US,1514281
MITT-PB.US,1514281
MITT-PC.US,1514281
KRNGF.US,1494191
PFXNZ.US,1490349
NMFCZ.US,1496099
OFSSH.US,1487918
OFSSO.US,1487918
EJTTF.US,1470419
TWOD.US,1465740
CANE.US,1471824
BTCK.US,1471824
SOYB.US,1471824
TAGS.US,1471824
WEAT.US,1471824
CORN.US,1471824
GBCMY.US,1454475
GBCMF.US,1454475
RSNHF.US,1447391
BYDIF.US,1447956
NWSZF.US,1449664
NCPLW.US,1414767
ZARE.US,1327978
CODI-PC.US,1345126
TOGIW.US,1349706
BWBBP.US,1341317
CODI-PA.US,1345126
GRBK-PA.US,1373670
FGBIP.US,1408534
EFC-PD.US,1411342
EFC-PB.US,1411342
EFC-PC.US,1411342
HCIIP.US,1400810
AZUXY.US,1432364
SB-PD.US,1434754
GRKZF.US,1437462
ARR-PC.US,1428205
DCCPF.US,1437712
NIFCF.US,1446589
THRC.US,1409253
GOODN.US,1234006
GOODO.US,1234006
TCEYF.US,1232384
TRPPF.US,1232384
TRPEF.US,1232384
TCENF.US,1232384
TRPRF.US,1232384
HCXY.US,1280784
PSEC-PA.US,1287032
FITY.US,1285828
DLR-PL.US,1297996
DLR-PJ.US,1297996
SEAL-PA.US,1308106
SEAL-PB.US,1308106
ISMCF.US,1332174
CFOR.US,1293818
GDV-PK.US,1260729
AHL-PD.US,1267395
AHL-PE.US,1267395
AHL-PF.US,1267395
GLU-PA.US,1282957
ET-PI.US,1276187
BNCWZ.US,1482541
BNCWW.US,1482541
HTFC.US,1487428
CPER.US,1479247
ACP-PA.US,1503290
PFLA.US,1504619
PSA-PF.US,1393311
PSA-PI.US,1393311
PSA-PJ.US,1393311
PSA-PK.US,1393311
PSA-PL.US,1393311
SBFMW.US,1402328
PSA-PT.US,1393311
PSA-PM.US,1393311
PSA-PN.US,1393311
PSA-PO.US,1393311
PSA-PP.US,1393311
PSA-PQ.US,1393311
PSA-PR.US,1393311
PSA-PG.US,1393311
PSA-PS.US,1393311
BKZHF.US,1459334
LOIMF.US,1454147
RWDMU.US,1448038
BXCAP.US,1372612
NFTM.US,1345865
NMPRY.US,1333172
AQNB.US,1174169
AGQPF.US,1174169
LLOBF.US,1160106
QXO-PB.US,1236275
SHO-PI.US,1295810
SHO-PH.US,1295810
ZNOGW.US,1131312
NEMCL.US,1164727
BC-PC.US,14930
SENEM.US,88948
SENEL.US,88948
WFC-PD.US,72971
WFCNP.US,72971
WFC-PA.US,72971
WSBCO.US,203596
FRT-PC.US,34903
USB-PQ.US,36104
USB-PR.US,36104
USB-PS.US,36104
WFC-PZ.US,72971
MNESP.US,66570
MNLCF.US,1086888
MNQFF.US,1086888
MNUPF.US,1086888
MNUFF.US,1086888
FNFPA.US,1065823
DHCNI.US,1075415
DHCNL.US,1075415
NOVTU.US,1076930
TCBIO.US,1077428
TMSOF.US,1075124
ADC-PA.US,917251
ALB-PA.US,915913
ANG-PD.US,1039828
POWWP.US,1015383
MBNKO.US,1000209
RYLBF.US,1000275
TDBCP.US,947263
WTFCN.US,1015328
OXY-WT.US,797468
BANFP.US,760498
LNWO.US,750004
LAWIL.US,750004
FRMEP.US,712534
AIRTP.US,353184
HOVNP.US,357294
ZIONP.US,109380
ATMP.US,312070
BWVTF.US,312070
DJP.US,312070
VXX.US,312070
VXZ.US,312070
TAPR.US,312070
GBUG.US,312070
GRN.US,312070
JJETF.US,312070
UEPCO.US,100826
WHR-PA.US,106640
UEPEM.US,100826
VYLD.US,19617
AMJB.US,19617
JPM-PD.US,19617
JPM-PJ.US,19617
JPM-PK.US,19617
JPM-PL.US,19617
JPM-PM.US,19617
CTO-PA.US,23795
FITB-PA.US,35527
FITB-PI.US,35527
FITB-PM.US,35527
FITB-PK.US,35527
ONBPO.US,707179
ONBPP.US,707179
ERNAW.US,748592
C-PN.US,831001
C-PR.US,831001
CLSKW.US,827876
GENVR.US,849399
WOLTF.US,861967
VNO-PN.US,899689
VNO-PO.US,899689
EBGEF.US,895728
EBRGF.US,895728
EBRZF.US,895728
ENBFF.US,895728
ENBGF.US,895728
ENBRF.US,895728
ENNPF.US,895728
EBBGF.US,895728
ENFFF.US,895728
ENBHF.US,895728
ENBMF.US,895728
ENBOF.US,895728
ENBSF.US,895728
ENBNF.US,895728
PAASF.US,771992
AEFC.US,769218
NEE-PN.US,753308
NEE-PT.US,753308
NEE-PU.US,753308
NEE-PW.US,753308
NEE-PV.US,753308
NEE-PS.US,753308
TYOYF.US,354516
VAL-WT.US,314808
FULTP.US,700564
XELLL.US,72903
PNMXO.US,81023
TFC-PO.US,92230
TFC-PR.US,92230
TFC-PI.US,92230
BOH-PA.US,46195
BOH-PB.US,46195
WRB-PF.US,11544
WRB-PG.US,11544
WRB-PH.US,11544
AEMRF.US,2809
ASBA.US,7789
ASB-PE.US,7789
ASB-PF.US,7789
LGNDZ.US,886163
LGNXZ.US,886163
LGNYZ.US,886163
LGNZZ.US,886163
FHN-PH.US,36966
FHN-PE.US,36966
FHN-PF.US,36966
CELG-RI.US,14272
SF-PC.US,720672
SFB.US,720672
SF-PD.US,720672
CDZIP.US,727273
BPPFF.US,313807
BAC-PL.US,70858
MER-PK.US,70858
BACRP.US,70858
BAC-PE.US,70858
BML-PH.US,70858
BML-PJ.US,70858
BAC-PM.US,70858
BAC-PN.US,70858
BAC-PO.US,70858
BAC-PP.US,70858
BAC-PQ.US,70858
BAC-PS.US,70858
PBI-PB.US,78814
TCPA.US,99070
CMSC.US,811156
CMSD.US,811156
CMS-PC.US,811156
MTB-PK.US,36270
MTB-PJ.US,36270
MTB-PL.US,36270
AILIO.US,18654
AILIP.US,18654
FCELB.US,886128
CTGG.US,68622
CTHH.US,68622
SOJF.US,92122
SOJE.US,92122
SOMN.US,92122
KYOAY.US,57083
MTB-PH.US,36270
T-PA.US,732717
CCNEP.US,736772
T-PC.US,732717
SRGBF.US,95666
SOJD.US,92122
UMBFO.US,101382
HACBF.US,793742
MS-PF.US,895421
MS-PI.US,895421
GPUS-PD.US,896493
REGCP.US,910606
REGCO.US,910606
MS-PL.US,895421
MS-PO.US,895421
MS-PP.US,895421
MS-PQ.US,895421
MS-PA.US,895421
HIG-PG.US,874766
FBIOP.US,1429260
SKPJF.US,1447108
CYJBF.US,1436741
ASPSZ.US,1462418
ASPSW.US,1462418
RILYZ.US,1464790
NXPGF.US,1455632
RILYG.US,1464790
RILYL.US,1464790
RILYN.US,1464790
RILYP.US,1464790
RILYT.US,1464790
MSBIP.US,1466026
NXGLW.US,1468929
PPLC.US,922224
BGMSP.US,1130166
AEBMF.US,1174511
CILFY.US,1268896
QVCG.US,1254699
OXSQH.US,1259429
OXSQG.US,1259429
AHT-PD.US,1232582
AHT-PF.US,1232582
AHT-PG.US,1232582
AHT-PH.US,1232582
AHT-PI.US,1232582
CNO-PA.US,1224608
DSX-WT.US,1318885
GME-WT.US,1326380
SNIRF.US,1329213
GGN-PB.US,1313510
ACGLN.US,947484
ACGLO.US,947484
TXEMF.US,909112
COF-PI.US,927628
COF-PJ.US,927628
COF-PK.US,927628
COF-PL.US,927628
COF-PN.US,927628
FNGO.US,927971
FNGS.US,927971
FNGU.US,927971
DULL.US,927971
FLYD.US,927971
RWTO.US,930236
RWTP.US,930236
RWTQ.US,930236
RWTS.US,930236
BERZ.US,927971
RWT-PA.US,930236
RWTN.US,930236
BNKD.US,927971
BNKU.US,927971
STRF.US,1050446
STRK.US,1050446
STRD.US,1050446
MOBQW.US,1084267
FMCKK.US,1026214
FREJP.US,1026214
FMCKI.US,1026214
FMCCI.US,1026214
FMCCT.US,1026214
PLDGP.US,1045609
NLY-PF.US,1043219
NLY-PG.US,1043219
NLY-PI.US,1043219
NLY-PJ.US,1043219
DHTI.US,725394
WBKCY.US,719245
BPOPM.US,763901
SNUS-PI.US,811830
SNUS-PH.US,811830
GAB-PG.US,794685
GAB-PH.US,794685
GAB-PK.US,794685
TELFY.US,814052
BFS-PE.US,907254
FLG-PA.US,910073
FLG-PU.US,910073
KMPB.US,860748
BULZ.US,927971
CARU.US,927971
SPYU.US,927971
HYGU.US,927971
JPND.US,927971
CARD.US,927971
HYGD.US,927971
TPEI.US,927971
LQDU.US,927971
BRZD.US,927971
XLCU.US,927971
JETD.US,927971
MNGU.US,927971
JPNU.US,927971
TAWN.US,927971
AIQD.US,927971
XLPD.US,927971
JETU.US,927971
XLCD.US,927971
XLPU.US,927971
WTIU.US,927971
LQDD.US,927971
SMHU.US,927971
AIQU.US,927971
SMHD.US,927971
WTID.US,927971
OILD.US,927971
OILU.US,927971
SHNY.US,927971
GDXD.US,927971
GDXU.US,927971
NRGD.US,927971
NRGU.US,927971
FLYU.US,927971
KIM-PL.US,879101
KIM-PM.US,879101
GSCE.US,886982
GS-PA.US,886982
GS-PC.US,886982
GS-PD.US,886982
GAM-PB.US,40417
CFR-PB.US,39263
DDT.US,28917
BA-PA.US,12927
MOVAA.US,72573
MSEXP.US,66004
NTRSO.US,73124
FNMAJ.US,310522
FNMAP.US,310522
FNMAS.US,310522
FNMAH.US,310522
GL-PD.US,320335
SCHW-PD.US,316709
SCHW-PJ.US,316709
GRWLF.US,850918
GRWTF.US,850918
GWLPF.US,850918
GRWFF.US,850918
RMTHF.US,876779
KIM-PN.US,879101
AGM-PD.US,845877
AGM-PE.US,845877
AGM-PF.US,845877
AGM-PG.US,845877
AGM-PH.US,845877
AGM-PI.US,845877
DX-PC.US,826675
MCHPP.US,827054
ECF-PA.US,793040
NPPXF.US,769594
ABAKF.US,790500
VLYPN.US,714310
BCEFF.US,718940
BCEPF.US,718940
BCEXF.US,718940
BCAEF.US,718940
BCENF.US,718940
BCEIF.US,718940
BCPPF.US,718940
VSECU.US,102752
SIGIP.US,230557
BUSEP.US,314489
CHSCL.US,823277
CHSCM.US,823277
CHSCN.US,823277
CHSCO.US,823277
INVUP.US,862651
FCNCO.US,798941
FCNCP.US,798941
FCNCN.US,798941
HWCPZ.US,750577
CFG-PE.US,759944
CFG-PH.US,759944
CFG-PI.US,759944
CDR-PB.US,761648
CDR-PC.US,761648
CNOBP.US,712771
ALL-PI.US,899051
ALL-PJ.US,899051
ALL-PB.US,899051
AUB-PA.US,883948
NSARO.US,13372
NSARP.US,13372
TDDWW.US,98222
TDGMW.US,98222
CWLXF.US,831609
WEXPF.US,842622
UZD.US,821130
UZE.US,821130
UZF.US,821130
DCOM-P.US,846617
DCBG.US,846617
FIISO.US,862831
FIISP.US,862831
AERGP.US,879911
INPAP.US,51434
SLNHP.US,64463
LNC-PD.US,59558
F-PB.US,37996
F-PC.US,37996
F-PD.US,37996
HBANZ.US,49196
HBANL.US,49196
HBANM.US,49196
HBANP.US,49196
WELPM.US,107815
KGCRF.US,701818
KEY-PJ.US,91576
SCE-PM.US,92103
SCE-PN.US,92103
SCE-PG.US,92103
SCE-PL.US,92103
KEY-PL.US,91576
KTWOR.US,2086524
KTWOU.US,2086524
DNMXU.US,2081125
DNMXW.US,2081125
BWIV-UN.US,2082847
BWIV-WT.US,2082847
PNFP-PC.US,2082866
PNFP-PA.US,2082866
PNFP-PB.US,2082866
GLVHF.US,2089499
HACQW.US,2089982
HACQU.US,2089982
KBONW.US,2088749
KBONU.US,2088749
SAAQW.US,2091222
SAAQU.US,2091222
FJDIU.US,2094712
AWTRF.US,2092258
PTORW.US,2093912
PTORU.US,2093912
GSHRU.US,2044635
GSHRW.US,2044635
NHICU.US,2043699
NHICW.US,2043699
SWBGF.US,2098324
KPET-WT.US,2095297
KPET-UN.US,2095297
BHAVU.US,2097288
BHAVR.US,2097288
WTGUU.US,2053927
WTGUR.US,2053927
RDSC.US,2056016
BSAAR.US,2051587
BSAAU.US,2051587
CPWPF.US,2071911
CPRHF.US,2071911
CPXWF.US,2071911
LWACU.US,2061379
LWACW.US,2061379
NNWWF.US,2073913
IGACU.US,2075068
IGACR.US,2075068
YCY-UN.US,2075336
YCY-WT.US,2075336
PSBAF.US,2063685
BCSS-WT.US,2064355
BCSS-UN.US,2064355
ARCLR.US,2073515
ARCLW.US,2073515
ARCLU.US,2073515
ELEEF.US,2073615
NHKGF.US,2087500
CSHRW.US,2087587
PTAXY.US,2089174
TOETF.US,2089506
RFAMR.US,2091712
RFAMU.US,2091712
CNDHF.US,2091663
VHCPW.US,2086264
VHCPU.US,2086264
STLJF.US,2077242
BEBE-UN.US,2079933
BEBE-WT.US,2079933
THEOR.US,2080216
THEOU.US,2080216
QRED-UN.US,2085177
QRED-RI.US,2085177
ETSS-UN.US,2085932
ETSS-WT.US,2085932
SIMAW.US,2014982
YDESW.US,2011674
FERAR.US,2025401
FERAU.US,2025401
AGMWF.US,2022059
EURKR.US,2000410
EURKU.US,2000410
DSYWW.US,1999297
MGSD.US,2003750
MGCOF.US,2039784
VWAVW.US,2038439
CCAQW.US,2041047
CCAQU.US,2041047
BDCIU.US,2042292
BDCIW.US,2042292
SPGDF.US,2042556
AVSBS.US,2032732
AVPKS.US,2032732
AEHGS.US,2032732
ALOIS.US,2032732
TICAW.US,2032966
ITXP.US,2025878
NAMMW.US,2026514
TVACU.US,2033991
TVACW.US,2033991
DGMDF.US,2034300
VDTA.US,2033264
SVCCW.US,2033593
SVCCU.US,2033593
SMFRF.US,2048270
WENNW.US,2057043
WENNU.US,2057043
SSEAU.US,2059165
JENA-UN.US,2060337
JENA-RI.US,2060337
FIGXW.US,2059033
FIGXU.US,2059033
SSEAR.US,2059165
TGE-WT.US,2053456
PCPPF.US,2053411
TWLVR.US,2052243
TWLVU.US,2052243
RAC-UN.US,2047497
RAC-WT.US,2047497
ORIQU.US,2044523
ORIQW.US,2044523
BKPKF.US,2075877
BLZRU.US,2075310
BLZRW.US,2075310
TPZEF.US,2073655
RNGTU.US,2078653
RNGTW.US,2078653
APXTU.US,2079253
APXTW.US,2079253
BRRWW.US,2076163
IRAB-WT.US,2077785
IRAB-UN.US,2077785
PMTRU.US,2061473
PMTRW.US,2061473
SPHXF.US,2063413
LPUGF.US,2068440
JXADF.US,2065485
FINGF.US,2073638
USDEW.US,2080215
HCACR.US,2079013
ITHAU.US,2080985
ITHAW.US,2080985
SCIIR.US,2076739
SCIIU.US,2076739
GFUZW.US,2074850
FTW-WT.US,2083125
MESHU.US,2081468
MESHW.US,2081468
XCBEU.US,2083493
XCBEW.US,2083493
WPAC-RI.US,2081536
WPAC-UN.US,2081536
KRAQU.US,2082119
KRAQW.US,2082119
SSACR.US,2081300
SSACW.US,2081300
SSACU.US,2081300
LEGO-UN.US,2087450
LEGO-WT.US,2087450
RLMLF.US,2086869
URSB.US,2084261
ARCIU.US,2083910
ARCIW.US,2083910
XFLH-UN.US,2088103
HQWWW.US,2088256
OBIBF.US,2088339
SBKLF.US,2087852
XFLH-RI.US,2088103
MDDNF.US,2063417
FGRS.US,2064124
FLNCF.US,2065932
IRHOR.US,2051985
IRHOU.US,2051985
VNMEW.US,2055879
VNMEU.US,2055879
SHAZW.US,2068385
IDPUF.US,2062803
DNACF.US,2065660
MCGAW.US,2064658
MCGAU.US,2064658
LCCCU.US,2049248
MLCIL.US,2051820
BLUWU.US,2050501
BLUWW.US,2050501
YSHLF.US,2053843
NGHLF.US,2060863
PCAPW.US,2056634
PCAPU.US,2056634
CATLU.US,2104391
GTERU.US,2043766
GTERR.US,2043766
GTERW.US,2043766
MTNE-UN.US,2044817
MTNE-WT.US,2044817
IPVVW.US,2105274
IPVVU.US,2105274
NPACW.US,2048948
NPACU.US,2048948
LCCCR.US,2049248
ENRDW.US,2095096
HCICR.US,2099093
HCICU.US,2099093
BRKHU.US,2098707
BRKHW.US,2098707
BGTCF.US,2098425
GLIBK.US,2057463
UNJCF.US,2153327
OSOPF.US,2137358
KYIVW.US,2062440
HRZRF.US,2060217
ONWRF.US,2059986
EULIF.US,2127859
TKMSF.US,2124215
ALPXR.US,2125551
ALPXW.US,2125551
ALPXU.US,2125551
CSGNF.US,2127852
SCATU.US,2133239
FTRA-UN.US,2131853
FTRA-WT.US,2131853
PSQLW.US,2119292
HXSCL.US,2120882
CVCCF.US,2120046
PONOU.US,2108164
PONOR.US,2108164
SUMAR.US,2105838
YMTKF.US,2107946
KELRF.US,2107989
SUMAU.US,2105838
MUZEW.US,2093484
MUZEU.US,2093484
ZJNGF.US,2093654
MAWAF.US,2093667
NGSCF.US,2092248
MSOKF.US,2087844
NUCLW.US,2089283
MEVOU.US,2087361
MEVOW.US,2087361
GGPSF.US,2087843
OHACU.US,2090787
OHACR.US,2090787
FGIIW.US,2090452
FGIIU.US,2090452
AMVIF.US,2085236
OCTLF.US,2083632
MBGCF.US,2079706
QADRW.US,2083217
QADRU.US,2083217
VACI-UN.US,2080023
VACI-WT.US,2080023
ZSINF.US,2076398
SVAUF.US,2074157
LWSCF.US,2073972
TLNCU.US,2073340
TLNCW.US,2073340
LAFAU.US,2079106
LAFAR.US,2079106
MMTXU.US,2077033
MMTXW.US,2077033
TOKCF.US,2066601
CCIIW.US,2064683
CCIIU.US,2064683
STHRF.US,2068441
GSRFU.US,2072404
GSRFR.US,2072404
QUMSU.US,2070900
QUMSR.US,2070900
JNGHF.US,2071868
DTREF.US,2127860
CCCTU.US,2123471
CCCTW.US,2123471
OCLTR.US,2137679
OCLTW.US,2137679
OCLTU.US,2137679
TLACU.US,2128462
IPHXU.US,2146310
NOFCF.US,2108180
EXOSF.US,2109666
DGAC-UN.US,2111038
DGAC-RI.US,2111038
KEYYU.US,2102771
KEYYW.US,2102771
MTAKU.US,2133136
SHOTR.US,2104879
SHOTU.US,2104879
MIACU.US,2136530
MIACW.US,2136530
ITHLF.US,2134539
ILLUU.US,2101135
ILLUW.US,2101135
PITAF.US,2149111
VII-WT.US,2139246
VII-UN.US,2139246
WENC-RI.US,2104260
WENC-UN.US,2104260
XLABW.US,2109869
MCAHR.US,2109876
MCAHU.US,2109876
CSBA.US,2114521
IQMXW.US,2113060
BLHWF.US,2109234
OPPPF.US,2131812
ERBGF.US,2123531
SAMO-UN.US,2125567
SAMO-WT.US,2125567
YICCW.US,2130386
YICCU.US,2130386
ELSSF.US,2127861
KATJF.US,2109545
CXIIU.US,2114227
CXIIW.US,2114227
ODERF.US,2108124
GCGRW.US,2108962
GCGRU.US,2108962
MTAL-UN.US,2107724
MTAL-WT.US,2107724
SWCPF.US,2107960
SBIBF.US,2107375
RGAKF.US,2141099
MNLTF.US,2128448
JELLF.US,2089509
MTMCF.US,2091028
IPXGU.US,2088805
IPXGW.US,2088805
XSLLU.US,2088807
XSLLW.US,2088807
CRYAF.US,2094687
NHIVW.US,2099767
NHIVU.US,2099767
IPFXW.US,2102041
IPFXU.US,2102041
MTPLF.US,2100603
CGCFW.US,2126043
CGCFU.US,2126043
BCCQW.US,2128045
BCCQU.US,2128045
AAC-UN.US,2128115
AAC-WT.US,2128115
TBCVU.US,2140030
CGPCF.US,2138373
RREVU.US,2123969
RREVW.US,2123969
MRCOU.US,2106436
MRCOW.US,2106436
NCOOR.US,2116230
NCOOW.US,2116230
NCOOU.US,2116230
FDMMU.US,2129659
FDMMW.US,2129659
JONER.US,2129056
JONEU.US,2129056
FXACW.US,2121703
FXACU.US,2121703
ISNRW.US,2123475
ISNRU.US,2123475
FWACW.US,2116105
FWACR.US,2116105
FWACU.US,2116105
AGXXF.US,2147869
YMATF.US,2108185
GSRVR.US,2111762
GSRVU.US,2111762
HVMCU.US,2070602
HVMCW.US,2070602
MKLYU.US,2067592
MKLYR.US,2067592
REECF.US,2070570
INACU.US,2063816
INACR.US,2063816
LSHGF.US,2063675
BPACU.US,2064177
BPACR.US,2064177
TNEYF.US,2073901
HNSPF.US,2073669
CCXIU.US,2074973
CCXIW.US,2074973
NWAX-WT.US,2074878
NWAX-UN.US,2074878
TDWDR.US,2076616
TDWDU.US,2076616
SRBEF.US,2075141
EMISR.US,2075816
CSCCF.US,2075918
DPCDF.US,2094201
MLAAW.US,2094265
MLAAU.US,2094265
OTAI-UN.US,2094076
OTAI-RI.US,2094076
BIDWR.US,2094919
BIDWU.US,2094919
TVIVW.US,2096755
PTACU.US,2099095
PTACW.US,2099095
MEAOF.US,2099681
AACOU.US,2099906
AACOW.US,2099906
TVIVU.US,2096755
MGHTF.US,2062807
AXINR.US,2057030
AXINU.US,2057030
CRAQR.US,2058359
CRAQU.US,2058359
SAC-UN.US,2082844
FHFLF.US,2082876
SORNU.US,2086263
SVAQU.US,2085659
SVAQW.US,2085659
VECA-UN.US,2081690
VECA-RI.US,2081690
AESPU.US,2082526
AESPR.US,2082526
AESPW.US,2082526
SAC-WT.US,2082844
ARTCW.US,2086545
ARTCU.US,2086545
SORNW.US,2086263
GHXIW.US,2086438
GHXIU.US,2086438
AIKCF.US,2087856
AACIU.US,2092897
AACIW.US,2092897
PREKF.US,2071912
TMTNF.US,2072098
SCXBF.US,2066600
WIPKF.US,2074059
PARXF.US,2073620
KOYNU.US,2068454
KOYNW.US,2068454
CRACW.US,2070887
CRACU.US,2070887
CRACR.US,2070887
TNDEF.US,2075349
WSTNU.US,2076192
OTGAW.US,2077010
OTGAU.US,2077010
GPTGF.US,2075474
WSTNR.US,2076192
OBIIF.US,2077146
CRANR.US,2081358
CRANU.US,2081358
GUACU.US,2081515
GUACW.US,2081515
TMTSU.US,2097364
TMTSW.US,2097364
EWAVU.US,2100704
EWAVR.US,2100704
CPTKF.US,2144751
FNLPF.US,2150886
ORGJF.US,2142762
XTERU.US,2134856
XTERW.US,2134856
BELGF.US,2127839
ATALF.US,2127653
ATLQW.US,2128739
ATLQR.US,2128739
ATLQU.US,2128739
NSAIR.US,2133719
NSAIU.US,2133719
NSAIW.US,2133719
ACGCU.US,2111542
ACGCW.US,2111542
IACQW.US,2122505
IACQU.US,2122505
OSPRW.US,2113481
